filename,width,height,class,xmin,ymin,xmax,ymax
photo_jpg.rf.12e9902d97f25ea54bc22a164ce62ac7.jpg,640,640,tempe goreng,170,284,357,618
sate-20351_jpg.rf.12e9637c2c061b31d8f914e9e663bce0.jpg,640,640,sate,19,51,563,640
Fries-Train-298-_jpeg.rf.1390437b713c47aa53a0a5c133166b01.jpg,640,640,kentang goreng,38,99,640,534
donat_002_jpg.rf.13564e36d3eb7a6b45499cf7441aec80.jpg,640,640,donat,88,147,343,532
donat_002_jpg.rf.13564e36d3eb7a6b45499cf7441aec80.jpg,640,640,donat,338,190,608,532
donat_002_jpg.rf.13564e36d3eb7a6b45499cf7441aec80.jpg,640,640,donat,239,50,474,263
ikan-goreng_067_jpg.rf.1354759c0477c780636f8dd9becde9a9.jpg,640,640,ikan goreng,26,60,371,602
rendang_070_jpg.rf.12b467011eb5ee6ef8ffcc626445ff9a.jpg,640,640,rendang,302,169,556,512
images-37-_jpeg.rf.138c3711b6b8df664d6039ed0b8dc58b.jpg,640,640,tumis kangkung,10,35,537,614
128_jpeg.rf.12fffa4e497bb71885aded788dc544de.jpg,640,640,puding,392,141,565,343
rendang-20143_jpg.rf.13948047f269719670c07ab3b72dae90.jpg,640,640,rendang,19,0,597,623
27_jpeg.rf.1389f899bde72a671628600e8c816dff.jpg,640,640,roti tawar,195,0,452,560
23_jpeg.rf.137f8b647991a7213f41a1817287a729.jpg,640,640,puding,96,23,519,640
bakso-20450_jpg.rf.138f24fae937116a0b8d4325b001f1e5.jpg,640,640,bakso,0,99,640,584
telur-rebus_041_jpg.rf.1291c405907e9976917f55f1eb536322.jpg,640,640,telur rebus,111,140,481,352
telur-rebus_041_jpg.rf.1291c405907e9976917f55f1eb536322.jpg,640,640,telur rebus,68,312,352,468
nasi_036_jpg.rf.13ad64779098c41d6e13cff2d80d69ca.jpg,640,640,nasi,24,49,532,615
images-13-_jpeg.rf.130bb82920b5f300c2259c79043529bd.jpg,640,640,tumis kangkung,0,1,628,491
tempe_033_jpg.rf.13b38c54dee4f1c8ab6fdb69b817b256.jpg,640,640,nasi,0,148,486,519
tempe_033_jpg.rf.13b38c54dee4f1c8ab6fdb69b817b256.jpg,640,640,tempe goreng,443,230,640,381
rendang-20216_jpg.rf.13e46ac091fda04f11a37f719685f207.jpg,640,640,rendang,1,53,589,640
sate_007_jpg.rf.1351b27b8cf9e4df6ddab39e10cbeff1.jpg,640,640,sate,117,173,610,522
2_jpeg.rf.13ca9d4acaf248d211712f23cbd521d8.jpg,640,640,ikan bakar,132,94,629,394
137_jpeg.rf.131e3f67baf4ad6c1916a8b6e9dab099.jpg,640,640,ayam bakar,63,230,594,546
137_jpeg.rf.131e3f67baf4ad6c1916a8b6e9dab099.jpg,640,640,ayam bakar,111,111,486,398
images464_jpg.rf.13c2a64bc78292c91463f55ef4ca1594.jpg,640,640,tempe goreng,307,301,503,537
ea9dcbaf046df9426695d19f69a4aa2e_jpg.rf.13cde5cb2511cf803b24fcb9fc914fb5.jpg,640,640,ayam goreng,20,52,322,494
61_jpeg.rf.13c108cd4b08e21ae371a694b2aa0b18.jpg,640,640,telur ceplok,67,66,561,493
rendang-20150_jpg.rf.13abe6954b5cf23b9da5aace0953519e.jpg,640,640,rendang,35,39,585,521
tahu_065_jpg.rf.1294b36a9411a85d4875f0e7b3fa3cdf.jpg,640,640,tahu goreng,105,182,467,417
ikan-bakar_001_jpg.rf.13ee3cede0edb7d8a70a51530c81e03a.jpg,640,640,ikan bakar,164,62,544,609
donat_028_jpg.rf.144274f45085945ded0581a306adf1f1.jpg,640,640,donat,157,299,625,531
donat_028_jpg.rf.144274f45085945ded0581a306adf1f1.jpg,640,640,donat,0,40,563,344
capcay_068_jpg.rf.12ea4a058a9e89fe938aecf15705f3b0.jpg,640,640,capcay,121,31,570,588
puding_078_jpg.rf.146f82f79c56bdf4b2f7e679382cc7b0.jpg,640,640,puding,116,26,543,617
rendang_25_jpg.rf.12ff987823d2d6d96cfa55e4fd2de7c9.jpg,640,640,rendang,128,163,502,534
9_jpeg.rf.1476011b64efb8de01a0d23748400e95.jpg,640,640,ikan bakar,114,145,512,455
OIP-5-_jpeg.rf.14077a891a0d87cc508369e70c3ae6e0.jpg,640,640,telur dadar,219,8,629,496
28_jpeg.rf.142b293c2a5249a34eb07d4533944450.jpg,640,640,roti tawar,207,169,535,407
86_jpeg.rf.14ae78907e4dc84ebfe5857d2b1642e6.jpg,640,640,ayam bakar,0,185,423,541
telur-rebus_051_jpg.rf.153cc19800202bccaf2392e285df4f32.jpg,640,640,telur rebus,58,145,273,364
telur-rebus_051_jpg.rf.153cc19800202bccaf2392e285df4f32.jpg,640,640,telur rebus,246,48,426,289
telur-rebus_051_jpg.rf.153cc19800202bccaf2392e285df4f32.jpg,640,640,telur rebus,360,189,548,451
telur-rebus_051_jpg.rf.153cc19800202bccaf2392e285df4f32.jpg,640,640,telur rebus,184,287,379,537
rendang_27_jpg.rf.1430bec2ada63d515e47d8418e2b091c.jpg,640,640,rendang,271,328,455,511
rendang_27_jpg.rf.1430bec2ada63d515e47d8418e2b091c.jpg,640,640,telur rebus,374,234,467,349
rendang_27_jpg.rf.1430bec2ada63d515e47d8418e2b091c.jpg,640,640,telur rebus,407,125,477,268
rendang_27_jpg.rf.1430bec2ada63d515e47d8418e2b091c.jpg,640,640,nasi,237,125,381,328
Fries-Train-345-_jpeg.rf.152f71c851da925276f74acf4281b4fa.jpg,640,640,kentang goreng,98,188,543,421
telurdadar_010_jpg.rf.1526fb0f16582a0d5a964e982845c463.jpg,640,640,telur dadar,13,49,634,631
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,193,263,338,437
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,266,244,398,373
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,235,142,413,245
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,409,234,551,349
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,246,474,448,593
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,286,378,512,477
kentang-rebus_065_jpg.rf.14e32c2f79a02f1540d44d271c6711b2.jpg,640,640,kentang rebus,447,405,640,545
ikan-bakar_015_jpg.rf.146b50857662a3237961e3c83e23ca16.jpg,640,640,ikan bakar,24,22,613,311
ikan-bakar_015_jpg.rf.146b50857662a3237961e3c83e23ca16.jpg,640,640,ikan bakar,0,295,593,612
64_jpeg.rf.157aca106a5e735a14aefc650d791da7.jpg,640,640,telur ceplok,0,10,521,639
Fries-Train-35-_jpeg.rf.14b95d2ca1df2902986e3e9b63eb52b7.jpg,640,640,kentang goreng,35,16,623,261
images-62-_jpeg.rf.152beccc2f4601689cc7da448d14f168.jpg,640,640,sop,90,64,454,545
tempe_056_jpg.rf.14b79f0bc1d18297d2e313c8d5f86c42.jpg,640,640,nasi,156,154,421,410
tempe_056_jpg.rf.14b79f0bc1d18297d2e313c8d5f86c42.jpg,640,640,tahu goreng,51,236,219,404
tempe_056_jpg.rf.14b79f0bc1d18297d2e313c8d5f86c42.jpg,640,640,tempe goreng,14,378,222,515
tempe_056_jpg.rf.14b79f0bc1d18297d2e313c8d5f86c42.jpg,640,640,ayam bakar,82,430,410,640
1_jpeg.rf.1594c6276f6cf0f992d5bf7e5d7bb312.jpg,640,640,roti tawar,286,6,574,360
1_jpeg.rf.1594c6276f6cf0f992d5bf7e5d7bb312.jpg,640,640,roti tawar,211,105,508,371
Fries-Train-335-_jpeg.rf.156c9846cfd0eded7853951096bb1897.jpg,640,640,kentang goreng,0,22,517,640
sop_061_jpg.rf.14547246716f66c8fb89e06068976a19.jpg,640,640,sop,82,194,548,512
images-2024-08-05T205024-713_jpeg.rf.153cb72305ee8a106928525645621638.jpg,640,640,tumis kangkung,115,0,556,624
5_jpeg.rf.1572f01d87b131bbd45af380810c3963.jpg,640,640,capcay,14,28,640,600
bakso_010_jpg.rf.157de6d3ae95189d6a11fd4e1e4cd921.jpg,640,640,bakso,28,172,627,588
ayam-bakar_046_jpg.rf.1436ac8ac337d5400cd2edfc156023a8.jpg,640,640,ayam bakar,114,274,540,506
ayam-bakar_046_jpg.rf.1436ac8ac337d5400cd2edfc156023a8.jpg,640,640,nasi,80,60,337,297
23_jpeg.rf.1531c3113854e4f5e0d81b5b1c7545ba.jpg,640,640,ikan goreng,302,99,640,548
rendang-20271_jpg.rf.15a330ae06f65939912dbf573c964568.jpg,640,640,rendang,0,32,627,576
bakso_021_jpg.rf.155d8cfc6599110ae93453dd2d484c3e.jpg,640,640,bakso,64,89,640,572
telurdadar_018_jpg.rf.163d8b54de5ac66aae9ced939f17eb5f.jpg,640,640,telur dadar,77,94,613,630
roti_8_jpg.rf.15bb7bd6fbcd5ffe392c9e84b8217ba4.jpg,640,640,roti tawar,291,136,489,451
120_jpeg.rf.164e9d6fa98c62a3323827dde53bc290.jpg,640,640,ikan bakar,101,122,507,529
puding_022_jpg.rf.15eff204a9ad20907c153b12de042bed.jpg,640,640,puding,224,375,493,552
puding_022_jpg.rf.15eff204a9ad20907c153b12de042bed.jpg,640,640,puding,217,90,558,399
puding_022_jpg.rf.15eff204a9ad20907c153b12de042bed.jpg,640,640,puding,89,249,266,511
rendang-20231_jpg.rf.15d69f42d0f42c060c4cff67613efca1.jpg,640,640,rendang,52,125,539,555
telur-ceplok_025_jpg.rf.158532e966f0c0dad2848d211d81781a.jpg,640,640,telur ceplok,231,161,415,495
roti_021_jpg.rf.15ba2eca2c6760aba25068c0d1f4ee40.jpg,640,640,roti tawar,89,76,545,549
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,251,208,454,437
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,16,192,261,473
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,354,397,564,626
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,111,0,352,243
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,339,3,537,232
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,435,211,625,421
donat_089_jpg.rf.15ce4c25bac3a787bcdb497d3ec7460e.jpg,640,640,donat,150,419,383,640
ayam-goreng_050_jpg.rf.15edcad8141e3100e9defa758b93750a.jpg,640,640,ayam goreng,0,23,583,558
ayam-goreng_050_jpg.rf.15edcad8141e3100e9defa758b93750a.jpg,640,640,ayam goreng,37,239,640,640
kentang-goreng_1_jpg.rf.15a5477941b409392e7f89dec849f28a.jpg,640,640,kentang goreng,256,343,412,413
kentang-goreng_022_jpeg.rf.15c10de263ecbee544988759f1b1bb4c.jpg,640,640,kentang goreng,54,84,582,609
dadar_15_jpg.rf.164bf090e4e796f1b76f31e70fc5a098.jpg,640,640,telur dadar,70,16,605,621
bakso-20463_jpg.rf.15d74130604534f631d949b24f8b5b45.jpg,640,640,bakso,39,101,627,598
tahu_061_jpg.rf.1683592092757e146a40887cb939b0b9.jpg,640,640,tahu goreng,121,266,325,498
tahu_061_jpg.rf.1683592092757e146a40887cb939b0b9.jpg,640,640,tahu goreng,307,266,508,492
tahu_061_jpg.rf.1683592092757e146a40887cb939b0b9.jpg,640,640,tahu goreng,385,118,524,308
tahu_061_jpg.rf.1683592092757e146a40887cb939b0b9.jpg,640,640,tahu goreng,202,145,403,335
tahu_061_jpg.rf.1683592092757e146a40887cb939b0b9.jpg,640,640,tahu goreng,261,39,409,199
tahu_061_jpg.rf.1683592092757e146a40887cb939b0b9.jpg,640,640,tahu goreng,132,97,277,266
bakso-20386_jpg.rf.15cf97ec7a59007177f504ac18c4918e.jpg,640,640,bakso,108,78,511,503
Fries-Train-288-_jpeg.rf.165f80178fb660ee3d1a7b029bc67579.jpg,640,640,kentang goreng,80,80,399,584
puding_018_jpg.rf.161b2eadf216a1d583e4f4351841f840.jpg,640,640,puding,63,65,575,600
sate-20316_jpg.rf.15f81354b1635125c620b6562e1c1865.jpg,640,640,sate,38,184,640,565
rendang-20112_jpg.rf.1685c009c71a861822b279dc0d6d81f2.jpg,640,640,rendang,46,16,635,595
116_jpeg.rf.16841a132c9e349209523e9af9954110.jpg,640,640,capcay,125,58,640,472
kentang-rebus_014_jpg.rf.15f0063edb0c5de688bc985f98c3f594.jpg,640,640,kentang rebus,293,148,559,640
kentang-rebus_014_jpg.rf.15f0063edb0c5de688bc985f98c3f594.jpg,640,640,kentang rebus,92,0,319,340
kentang-rebus_014_jpg.rf.15f0063edb0c5de688bc985f98c3f594.jpg,640,640,kentang rebus,65,330,342,640
kentang-goreng_070_jpg.rf.15b31d33cfb716e367ca6081ebcd9049.jpg,640,640,kentang goreng,51,15,411,606
kangkung_28_jpg.rf.163e4228aae5de371da64d99acb890b5.jpg,640,640,tumis kangkung,159,126,517,602
nasi_004_jpg.rf.16d7b24ea1cb410bc8beb241badf924c.jpg,640,640,nasi,104,72,466,594
rendang-20213_jpg.rf.15a5be824c7f7d6d15167151a5611756.jpg,640,640,rendang,47,71,640,627
sop_002_jpg.rf.16be295e292f15c3278c75cda56005eb.jpg,640,640,sop,0,0,509,640
telur_dadar-33-_jpg.rf.16afb3106016af226ada501fa72077f6.jpg,640,640,telur dadar,0,24,297,358
telurdadar_016_jpg.rf.16e938f86fd7bbc91b9be09dfaa0a9a3.jpg,640,640,telur dadar,87,55,568,554
capcay_021_jpg.rf.16ec462c1018460021de786860bda23f.jpg,640,640,capcay,0,42,640,636
bakso_027_jpg.rf.1779143db94c9f963234dc0fa695c3f4.jpg,640,640,bakso,109,0,557,640
donat_024_jpg.rf.17330848cab0ee6d1bc68744a4494931.jpg,640,640,donat,54,98,386,560
donat_024_jpg.rf.17330848cab0ee6d1bc68744a4494931.jpg,640,640,donat,323,203,547,504
capcay_066_jpg.rf.1746a0adfe4cf8df763523baff06b3db.jpg,640,640,capcay,84,0,573,640
62_jpeg.rf.176aee7f47654886bf0559ee9c2331b6.jpg,640,640,puding,18,9,615,640
bakso-20409_jpg.rf.16fb1ffd90ac776bb3a636b27b466c77.jpg,640,640,bakso,42,31,624,618
telur-ceplok_041_jpg.rf.170a7ac1619d9f77d293b7501e0db8fd.jpg,640,640,telur ceplok,49,56,424,316
donat_037_jpg.rf.171a205bafa730ba69983eb074e87ad4.jpg,640,640,donat,45,23,296,233
donat_037_jpg.rf.171a205bafa730ba69983eb074e87ad4.jpg,640,640,donat,47,222,303,423
donat_037_jpg.rf.171a205bafa730ba69983eb074e87ad4.jpg,640,640,donat,64,418,318,613
donat_037_jpg.rf.171a205bafa730ba69983eb074e87ad4.jpg,640,640,donat,296,0,597,222
donat_037_jpg.rf.171a205bafa730ba69983eb074e87ad4.jpg,640,640,donat,292,217,581,434
donat_037_jpg.rf.171a205bafa730ba69983eb074e87ad4.jpg,640,640,donat,313,430,604,640
41_jpeg.rf.17a1d877b6dcbced99497c6e04da522c.jpg,640,640,ikan bakar,154,231,531,441
puding_054_jpg.rf.175421605bbebecfa8aac1f65683d12d.jpg,640,640,puding,230,111,500,283
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,38,263,291,640
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,128,186,363,555
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,216,139,456,490
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,403,252,509,416
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,283,98,426,295
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,347,46,552,328
sate_009_jpg.rf.17667c55c7bfe237d0700fc4df9ed091.jpg,640,640,sate,418,3,640,274
bakso_14_jpg.rf.18187d8470049c511e0f30dbee17a52b.jpg,640,640,bakso,188,176,532,543
telur_dadar-70-_jpg.rf.17dedfcc00dceaffb6205aae11da78d9.jpg,640,640,telur dadar,66,123,596,396
ayam-bakar_026_jpg.rf.1716c619c40df4a855ea34d1ee30ebf3.jpg,640,640,ayam bakar,165,255,515,640
ayam-bakar_026_jpg.rf.1716c619c40df4a855ea34d1ee30ebf3.jpg,640,640,ayam bakar,134,7,543,406
telur-ceplok_052_jpg.rf.17f14a87f9499a5688de30edc9c163c3.jpg,640,640,telur ceplok,106,96,586,448
dea37fd71a3a5ae70644c7a4c8bae037_jpg.rf.17d90dae28c198b141f6a541517c4734.jpg,640,640,ayam goreng,57,250,579,529
bakso-20402_jpg.rf.1845b9be2e251ad44e4cc4ce2aad0427.jpg,640,640,bakso,0,40,640,598
telur_dadar-75-_jpg.rf.187305845c6aae2c3f8782b097305515.jpg,640,640,telur dadar,229,90,474,367
puding_008_jpg.rf.17c25ca99aba3a3d33f9ff4720f953ab.jpg,640,640,puding,184,125,540,463
download_jpg.rf.17c007812ed8488432d6fa33b4e0edb0.jpg,640,640,capcay,43,91,617,606
bakso-20363_jpg.rf.182d66492935b0a0f2df1f794f1d4e18.jpg,640,640,bakso,72,174,593,563
ayam-bakar_011_jpeg.rf.17b5a36e1822fdb45a11ca3fc75bffd8.jpg,640,640,ayam bakar,205,80,503,617
90_jpeg.rf.189b87192eda2a7f0aa5e7b7716c71a5.jpg,640,640,ikan goreng,79,82,518,640
90_jpeg.rf.189b87192eda2a7f0aa5e7b7716c71a5.jpg,640,640,ikan goreng,195,25,561,482
22ed8b6f701ef9f1389b0aeadb357e87_jpg.rf.17582b08c97001dd75f7f0b37786d60f.jpg,640,640,ayam goreng,127,391,639,581
78_jpeg.rf.18c001b7be1ac6eda223f3432ba58518.jpg,640,640,telur ceplok,247,0,494,356
78_jpeg.rf.18c001b7be1ac6eda223f3432ba58518.jpg,640,640,telur ceplok,4,221,250,578
99_jpeg.rf.185726cc631bf81727a0c13eb6ad9459.jpg,640,640,capcay,163,154,480,564
rendang-20236_jpg.rf.1804a14a034c22f2d3343c53ff87b04a.jpg,640,640,rendang,44,134,640,590
ikan-bakar_002_jpg.rf.1924ca9b5717a3b791c26eadec3aad53.jpg,640,640,ikan bakar,0,0,640,591
telurdadar_025_jpg.rf.18b5570908cdcf2df5ab5c853819a3a6.jpg,640,640,telur dadar,139,28,532,631
images8_jpg.rf.18f63c3549985fb76f41e7aff30d060a.jpg,640,640,nasi,116,130,516,607
kentang-goreng_10_jpg.rf.1934c324aad79c00b8002311795fdc4a.jpg,640,640,kentang goreng,77,16,573,524
images-41-_jpeg.rf.18e87c875fa48b1b92cc20b947026333.jpg,640,640,tumis kangkung,67,88,629,572
143_jpeg.rf.193f64396060be16f2d80f279c6881e6.jpg,640,640,ayam bakar,77,128,325,524
tempe_015_jpeg.rf.18f9883c8213c791ec7f5ecd56cc244a.jpg,640,640,tempe goreng,312,126,640,527
tempe_015_jpeg.rf.18f9883c8213c791ec7f5ecd56cc244a.jpg,640,640,tempe goreng,94,229,445,584
rendang-20155_jpg.rf.18d6606d30cd0ff9ba62d89a64f4b4a4.jpg,640,640,rendang,71,155,591,633
ikan-bakar_019_jpg.rf.18f0b2af4bd78db038c00300f289b5d4.jpg,640,640,ikan bakar,58,222,356,617
ikan-bakar_019_jpg.rf.18f0b2af4bd78db038c00300f289b5d4.jpg,640,640,ikan bakar,320,204,608,591
ayam-goreng_061_jpg.rf.18db3e045757bb64ff2d51c55fab7b0c.jpg,640,640,ayam goreng,239,0,640,384
ayam-goreng_061_jpg.rf.18db3e045757bb64ff2d51c55fab7b0c.jpg,640,640,ayam goreng,267,350,640,640
67_jpeg.rf.18f2450aa540094575213bb676d1ec4e.jpg,640,640,ayam bakar,7,107,258,640
67_jpeg.rf.18f2450aa540094575213bb676d1ec4e.jpg,640,640,ayam bakar,379,0,608,512
rendang-20275_jpg.rf.197ab8a5aebfe4dc227737f731a83fcb.jpg,640,640,rendang,69,26,621,548
rendang-20209_jpg.rf.1981aa74a747a3322eda4821fc2233d7.jpg,640,640,rendang,66,102,524,640
images-81-_jpeg.rf.19576700b715d2b7aeb0af840725d633.jpg,640,640,tumis kangkung,38,104,606,551
53_jpeg.rf.1970f06850308fe62ef88f3942c40f31.jpg,640,640,capcay,33,63,640,569
puding-coklat_071_jpg.rf.19845d1888d70b9e4d709633843d1823.jpg,640,640,puding,109,101,547,563
71_jpeg.rf.1986e90571314198ca0ca47ebdd1d1b3.jpg,640,640,capcay,0,0,640,626
ayam-bakar_069_jpg.rf.19acf4cbb45081a0addb0bebe5624d70.jpg,640,640,ayam bakar,24,171,377,427
ayam-bakar_069_jpg.rf.19acf4cbb45081a0addb0bebe5624d70.jpg,640,640,nasi,71,318,348,564
rendang_011_jpg.rf.19b4b9a96c285a2a980676b3fe6e8694.jpg,640,640,rendang,25,92,633,517
ikan-bakar_020_jpg.rf.19e5eab1c436b2be734f540e5118ee44.jpg,640,640,ikan bakar,67,195,595,626
images527_jpg.rf.19b86475e2946075a05d272e86b45d65.jpg,640,640,nasi,128,73,548,280
Donut-25-_jpg.rf.19d2a6be3d520bc10aa40f3ddc145937.jpg,640,640,donat,94,28,586,552
images-67-_jpeg.rf.19ffda3e777b7f854b32743dc22c53d6.jpg,640,640,tumis kangkung,21,0,625,640
telur-dadar_040_jpg.rf.1a155bdcf7c595f0939e6ebc944b67d8.jpg,640,640,telur dadar,131,156,563,583
telur-rebus_066_jpg.rf.1a661a9b7bc7e347d8ab1365b82e1982.jpg,640,640,telur rebus,132,190,527,487
Fries-Train-385-_jpeg.rf.1a6ca4e315de08bffb94b59e59441f3b.jpg,640,640,kentang goreng,217,228,441,420
telur-ceplok_033_jpg.rf.19e36a8551a9d1acfa5744e4278175f2.jpg,640,640,telur ceplok,0,193,640,633
sate_7_jpg.rf.19f7bb419dbf119e8b5652c30af5770c.jpg,640,640,sate,162,231,463,635
roti_023_jpg.rf.19c07b119914e67e762ab140ab6f571c.jpg,640,640,roti tawar,56,108,572,554
kentang-goreng_045_jpg.rf.1a2bf3eb3904a0877b69b954d744e645.jpg,640,640,kentang goreng,0,0,497,519
tumis-kangkung_031_jpg.rf.1a572c9f77acceb73742b480c04dc29b.jpg,640,640,tumis kangkung,0,114,311,564
tumis-kangkung_057_jpg.rf.19cb0f8e1def024eb6b7f727d7f75403.jpg,640,640,tumis kangkung,118,120,506,519
rendang-20119_jpg.rf.19c83001bc1448de649a81a3fd515ce9.jpg,640,640,rendang,14,9,625,579
sop_054_jpg.rf.1a7c6fd33fc6445d252d410bc87e289f.jpg,640,640,sop,68,69,570,625
images424_jpg.rf.19aea6d0cb5253d612b3488323f17f5a.jpg,640,640,nasi,84,65,460,385
images-2024-08-05T203415-902_jpeg.rf.19e552e8ef2fa83af3b28f8145d10318.jpg,640,640,sop,95,77,561,494
sate_020_jpg.rf.1a2338fc9789e5c50f75b458bca4976b.jpg,640,640,sate,283,81,525,529
123_jpeg.rf.19dd97f0b5f03f60253170f1d5f8dd90.jpg,640,640,roti tawar,117,45,557,458
sop_007_jpg.rf.1a46cd2462bf723814d35ba59c2bcc49.jpg,640,640,sop,3,155,624,501
rendang-20061_jpg.rf.1a292dd0ddeda901db6eccb19af299b0.jpg,640,640,rendang,48,12,624,496
85_jpeg.rf.1a3cb04ad07a5465dc8ae5b01cc50949.jpg,640,640,roti tawar,120,95,348,447
77_jpeg.rf.19cfdc96dcb08c0a190146703c649510.jpg,640,640,capcay,22,25,602,615
bakso_073_jpg.rf.1abe6e6cce7529946972346b2d61ca22.jpg,640,640,bakso,23,0,631,637
images-19-_jpeg.rf.1b0de805c2141210b6c4676841122128.jpg,640,640,tumis kangkung,7,27,637,618
sate-20442_jpg.rf.1b2787cf532a87d18d0953774272753b.jpg,640,640,sate,2,0,616,538
tumis-kangkung_055_jpg.rf.1aca20cb90ac35ed370a58f075899346.jpg,640,640,tumis kangkung,4,58,640,640
kentang-goreng_051_jpg.rf.1ab914d1366a9a5806a7de9b8cb6bdbd.jpg,640,640,kentang goreng,95,0,515,618
sop_021_jpg.rf.1a5ec7804372d7dd2d6f5998df27f5fe.jpg,640,640,sop,144,31,524,507
50_jpeg.rf.1b663573e1262f346c5faf88baa0b974.jpg,640,640,ayam bakar,0,41,304,617
50_jpeg.rf.1b663573e1262f346c5faf88baa0b974.jpg,640,640,ayam bakar,233,218,640,640
capcay_040_jpg.rf.1aa2c937b88b4be807ccb3c7544c07a5.jpg,640,640,capcay,164,382,455,612
143_jpeg.rf.1b604372501c2ee274b2193c460c7a12.jpg,640,640,ikan bakar,342,373,640,564
16_jpeg.rf.1b37d177b2d3437a290861701c79e9c9.jpg,640,640,ayam bakar,74,174,401,518
16_jpeg.rf.1b37d177b2d3437a290861701c79e9c9.jpg,640,640,ayam bakar,210,0,546,515
2f8868b17b1d360b8f57d8762ae7c5ca_jpg.rf.1ac54c4a0a85d5b8d038a0454689dbb3.jpg,640,640,ayam goreng,321,139,640,507
2f8868b17b1d360b8f57d8762ae7c5ca_jpg.rf.1ac54c4a0a85d5b8d038a0454689dbb3.jpg,640,640,ayam goreng,46,0,370,290
2f8868b17b1d360b8f57d8762ae7c5ca_jpg.rf.1ac54c4a0a85d5b8d038a0454689dbb3.jpg,640,640,ayam goreng,7,245,361,547
nasi_002_jpg.rf.1bab5d3e9062958ec04aef5351b19153.jpg,640,640,nasi,176,142,589,549
24_jpeg.rf.1b98742a465101af330095dc2cbdac1e.jpg,640,640,puding,253,85,585,562
rendang_030_jpg.rf.1aee49bde30d08f00631c65cbcbdff81.jpg,640,640,rendang,61,95,554,626
ayam-bakar_006_jpeg.rf.1b28b759832909541f0858073b4b22c1.jpg,640,640,ayam bakar,282,84,612,640
ayam-bakar_006_jpeg.rf.1b28b759832909541f0858073b4b22c1.jpg,640,640,ayam bakar,247,0,396,297
ayam-bakar_006_jpeg.rf.1b28b759832909541f0858073b4b22c1.jpg,640,640,ayam bakar,0,206,247,591
rendang-20082_jpg.rf.1b7d2f11c69b073266781a6669b6da06.jpg,640,640,rendang,82,61,524,623
bakso-20455_jpg.rf.1aa45bb379b80cb26421fb39aa6640f5.jpg,640,640,bakso,91,82,597,544
telur-rebus_051_jpg.rf.1b66d8e1092116f5a52748d80d7bc9b0.jpg,640,640,telur rebus,367,276,582,495
telur-rebus_051_jpg.rf.1b66d8e1092116f5a52748d80d7bc9b0.jpg,640,640,telur rebus,214,351,394,592
telur-rebus_051_jpg.rf.1b66d8e1092116f5a52748d80d7bc9b0.jpg,640,640,telur rebus,92,189,280,451
telur-rebus_051_jpg.rf.1b66d8e1092116f5a52748d80d7bc9b0.jpg,640,640,telur rebus,261,103,456,353
sop_058_jpg.rf.1bec8556d7a8d3577a7a3856ec045335.jpg,640,640,sop,92,83,491,593
141_jpeg.rf.1b4830d0487d33ef773a193f35047fe5.jpg,640,640,capcay,0,47,640,607
sate-20333_jpg.rf.1a8a4672dcf86395f148da2cb6789b73.jpg,640,640,sate,242,5,636,244
sate-20333_jpg.rf.1a8a4672dcf86395f148da2cb6789b73.jpg,640,640,sate,15,202,379,605
tahu_033_jpg.rf.1b189563b27f22a97e85dadb0f0673c2.jpg,640,640,tahu goreng,231,2,535,223
tahu_033_jpg.rf.1b189563b27f22a97e85dadb0f0673c2.jpg,640,640,tahu goreng,378,182,640,415
tahu_033_jpg.rf.1b189563b27f22a97e85dadb0f0673c2.jpg,640,640,tahu goreng,293,366,620,620
tahu_033_jpg.rf.1b189563b27f22a97e85dadb0f0673c2.jpg,640,640,tahu goreng,7,358,339,603
